CustomerID,InvoiceDate,Recency,Frequency,Payment,Recency_RANK,PCNT_RANK,Ordered_Recency_Per,Frequency_RANK,Payement_RANK,Total_Rank,CLTV,Cluster,InvoiceDay,DayDiff1,DayDiff2,DayDiff3,NextPurchaseDay_TestPeriod,NextPurchaseDayRange,Average,Log
16859.0,2011-07-18 12:19:00,144,2,473.13999999999976,2952.0,0.7528691660290742,0.24713083397092583,0.5348125478194338,0.41366998214741135,0.39853778797925693,1,0,2011-08-25,34.0,1.0,3.0,999.0,3,12.666666666666666,2.538973871058276
16955.0,2011-06-08 10:36:00,184,4,493.67,3166.0,0.8074470798265748,0.19255292017342518,0.7429227237949503,0.42387146136189746,0.4531157017767577,1,0,2011-06-08,152.0,24.0,8.0,999.0,3,61.333333333333336,4.116323468940876
16998.0,2011-07-13 09:44:00,149,4,287.02,2976.0,0.7589900535577658,0.24100994644223417,0.7429227237949503,0.24764090793165008,0.4105245260562782,1,0,2011-07-13,50.0,5.0,100.0,999.0,3,51.666666666666664,3.9448128282511368
17062.0,2011-01-30 11:01:00,313,4,534.4699999999999,3746.0,0.9553685284366233,0.04463147156337666,0.7429227237949503,0.4442744197908697,0.4106095383830655,1,0,2011-01-30,45.0,7.0,4.0,999.0,3,18.666666666666668,2.9267394020670396
17375.0,2011-05-24 15:45:00,199,3,372.49999999999983,3251.0,0.8291252231573578,0.17087477684264218,0.6534047436878347,0.34123947972456004,0.3885063334183457,1,0,2011-06-02,9.0,113.0,49.0,999.0,3,57.0,4.04305126783455
17429.0,2011-08-03 13:22:00,128,3,512.1200000000001,2866.0,0.7309359857179291,0.26906401428207094,0.6534047436878347,0.4361132364192808,0.45286066479639553,1,0,2011-08-11,8.0,57.0,33.0,999.0,3,32.666666666666664,3.4863551900024623
17440.0,2011-07-06 11:54:00,156,3,177.09999999999997,3013.0,0.7684264218311655,0.2315735781688345,0.6534047436878347,0.13669982147411375,0.34055938111026096,1,0,2011-07-15,9.0,83.0,8.0,999.0,3,33.333333333333336,3.506557897319982
17454.0,2011-05-31 13:58:00,192,4,517.5300000000002,3217.0,0.8204539658250446,0.1795460341749554,0.7429227237949503,0.43738842132109157,0.4532857264303325,1,0,2011-05-31,41.0,66.0,60.0,999.0,3,55.666666666666664,4.019381523748645
17572.0,2011-09-29 17:53:00,71,4,226.75,2366.0,0.6034174955368529,0.39658250446314713,0.7429227237949503,0.1938281050752359,0.4444444444444445,1,0,2011-09-29,28.0,139.0,135.0,999.0,3,100.66666666666667,4.61181472870676
17603.0,2011-09-22 14:18:00,78,1,-1165.2999999999997,2491.0,0.6352971180821219,0.36470288191787814,0.34455496046926803,0.0002550369803621525,0.23650429312250276,0,0,2011-10-20,28.0,66.0,123.0,999.0,3,72.33333333333333,4.28128506487235
17849.0,2011-05-05 13:46:00,218,4,605.8,3353.0,0.8551389951542974,0.14486100484570263,0.7429227237949503,0.48380515174700334,0.45719629346255203,1,0,2011-05-05,45.0,42.0,28.0,999.0,3,38.333333333333336,3.6463198396951406
17869.0,2011-08-24 16:16:00,107,5,428.1799999999999,2741.0,0.6990563631726601,0.30094363682733993,0.7982657485335374,0.3861259882682989,0.49511179120972537,1,0,2011-08-24,108.0,31.0,122.0,999.0,3,87.0,4.465908118654584
17912.0,2011-02-02 14:25:00,310,5,295.61000000000007,3727.0,0.9505228258097425,0.049477174190257545,0.7982657485335374,0.25656720224432544,0.36810337498937346,1,0,2011-02-02,49.0,1.0,4.0,999.0,3,18.0,2.8903717578961645
18037.0,2011-07-08 13:39:00,154,6,70.02,2996.0,0.7640907931650089,0.23590920683499106,0.8385615914307575,0.021933180311145117,0.3654679928589646,1,0,2011-07-08,71.0,11.0,17.0,999.0,3,33.0,3.4965075614664802
18155.0,2011-09-25 13:32:00,75,3,347.82000000000005,2451.0,0.6250956388676359,0.37490436113236414,0.6534047436878347,0.3182861514919663,0.4488650854373884,1,0,2011-09-25,90.0,5.0,121.0,999.0,3,72.0,4.276666119016055
18183.0,2011-04-26 15:26:00,227,2,600.5200000000001,3382.0,0.8625350675847998,0.1374649324152002,0.5348125478194338,0.4797245600612089,0.38400068009861427,1,0,2011-05-05,9.0,34.0,6.0,999.0,3,16.333333333333332,2.793208009442517
18218.0,2011-05-12 12:53:00,211,2,626.38,3301.0,0.8418770721754655,0.15812292782453452,0.5348125478194338,0.49553685284366233,0.3961574428292103,1,0,2011-05-17,5.0,56.0,14.0,999.0,3,25.0,3.2188758248682006
18248.0,2011-08-09 10:19:00,122,2,783.02,2830.0,0.7217546544248916,0.2782453455751084,0.5348125478194338,0.5725580209130324,0.4618719714358582,1,0,2011-08-18,1.0,8.0,64.0,999.0,3,24.333333333333332,3.1918471524802814
12747.0,2011-12-07 14:34:00,2,11,4196.010000000001,208.0,0.053047691915327724,0.9469523080846722,0.9334353481254782,0.9306299413414946,0.9370058658505483,3,3,2011-10-04,43.0,55.0,34.0,44.0,1,44.0,3.784189633918261
12748.0,2011-12-09 12:20:00,0,210,29072.100000000413,28.0,0.00714103545014027,0.9928589645498598,1.0,0.9946442234123948,0.9958343959874183,3,3,2011-10-28,2.0,1.0,2.0,5.0,0,1.6666666666666667,0.5108256237659907
12749.0,2011-12-06 09:56:00,3,5,3868.2000000000016,292.0,0.07447079826574854,0.9255292017342515,0.7982657485335374,0.9222137209895435,0.8820028904191108,3,3,2011-08-18,7.0,10.0,70.0,107.0,2,29.0,3.367295829986474
12823.0,2011-09-26 07:35:00,74,5,1759.5,2430.0,0.6197398622800306,0.38026013771996936,0.7982657485335374,0.7796480489671003,0.6527246450735357,2,3,2011-09-26,53.0,127.0,35.0,999.0,3,71.66666666666667,4.272025739459553
12826.0,2011-12-07 10:25:00,2,7,1468.1199999999997,208.0,0.053047691915327724,0.9469523080846722,0.8717163988778373,0.7388421321091558,0.8525036130238884,3,3,2011-09-29,97.0,10.0,138.0,42.0,1,81.66666666666667,4.402645921876617
12828.0,2011-12-07 08:45:00,2,6,1018.7100000000003,208.0,0.053047691915327724,0.9469523080846722,0.8385615914307575,0.6426931905126243,0.8094023633426847,3,3,2011-10-05,34.0,13.0,18.0,58.0,1,21.666666666666668,3.0757749812275277
12830.0,2011-11-02 11:54:00,37,6,6748.4000000000015,1702.0,0.43407294057638357,0.5659270594236164,0.8385615914307575,0.9655700076511095,0.7900195528351611,3,3,2011-09-09,43.0,7.0,15.0,53.0,1,21.666666666666668,3.0757749812275277
12836.0,2011-10-11 15:10:00,59,4,2612.8599999999988,2149.0,0.5480744707982658,0.45192552920173423,0.7429227237949503,0.8638102524866106,0.686219501827765,2,3,2011-10-11,78.0,82.0,92.0,999.0,3,84.0,4.430816798843313
12839.0,2011-12-07 12:33:00,2,14,5583.620000000003,208.0,0.053047691915327724,0.9469523080846722,0.9561336393777098,0.9528181586330018,0.951968035365128,3,3,2011-10-27,28.0,21.0,21.0,18.0,0,23.333333333333332,3.1498829533812494
12841.0,2011-12-05 11:13:00,4,25,3876.399999999998,378.0,0.09640397857689365,0.9035960214231064,0.9854628921193573,0.9227237949502678,0.9372609028309106,3,3,2011-10-27,8.0,14.0,24.0,21.0,0,15.333333333333334,2.7300291078209855
12843.0,2011-10-05 12:09:00,65,8,1680.76,2276.0,0.5804641673042591,0.4195358326957409,0.8939046161693446,0.7702116806937006,0.6945507098529288,2,3,2011-10-05,94.0,9.0,9.0,999.0,3,37.333333333333336,3.619886582626985
12856.0,2011-12-02 10:52:00,7,6,2162.680000000001,485.0,0.12369293547564397,0.876307064524356,0.8385615914307575,0.8273399642948227,0.8474028734166454,3,3,2011-10-31,5.0,12.0,7.0,10.0,0,8.0,2.0794415416798357
12867.0,2011-11-13 15:30:00,26,7,3986.2199999999953,1383.0,0.3527161438408569,0.6472838561591431,0.8717163988778373,0.9260392756949758,0.815013176910652,3,3,2011-09-04,69.0,49.0,49.0,70.0,1,55.666666666666664,4.019381523748645
12877.0,2011-12-06 10:30:00,3,12,1535.7700000000007,292.0,0.07447079826574854,0.9255292017342515,0.9438918643203265,0.7508288701861769,0.873416645413585,3,3,2011-09-22,46.0,53.0,23.0,54.0,1,40.666666666666664,3.7054087560651467
12901.0,2011-12-01 10:07:00,8,28,16293.099999999997,560.0,0.1428207090028054,0.8571792909971946,0.9895434838051518,0.990053557765876,0.9455921108560741,3,3,2011-10-27,11.0,27.0,19.0,5.0,0,19.0,2.9444389791664403
12909.0,2011-10-31 12:43:00,39,5,2128.83,1744.0,0.44478449375159396,0.5552155062484061,0.7982657485335374,0.8242795205304769,0.7259202584374735,2,3,2011-10-31,38.0,10.0,104.0,999.0,3,50.666666666666664,3.9252682321781664
12910.0,2011-11-16 14:28:00,23,8,3075.0400000000013,1255.0,0.32007141035450143,0.6799285896454985,0.8939046161693446,0.8888038765621015,0.8208790274589814,3,3,2011-10-06,14.0,56.0,63.0,41.0,1,44.333333333333336,3.791736839553644
12919.0,2011-12-01 13:47:00,8,6,1301.4399999999998,560.0,0.1428207090028054,0.8571792909971946,0.8385615914307575,0.7067074725835246,0.8008161183371589,3,3,2011-09-15,31.0,34.0,15.0,84.0,2,26.666666666666668,3.283414346005772
12921.0,2011-11-30 16:22:00,9,37,16389.740000000016,621.0,0.15837796480489671,0.8416220351951033,0.9938791124713083,0.9903085947462382,0.9419365808042167,3,3,2011-10-27,3.0,38.0,1.0,15.0,0,14.0,2.6390573296152584
12928.0,2011-11-04 14:24:00,35,5,2062.6999999999994,1642.0,0.4187707217546544,0.5812292782453456,0.7982657485335374,0.8168834480999745,0.7321261582929525,2,3,2011-10-25,102.0,94.0,118.0,10.0,0,104.66666666666667,4.650780697240144
12931.0,2011-11-18 12:39:00,21,15,33462.810000000005,1151.0,0.29354756439683755,0.7064524356031625,0.9619994899260392,0.9956643713338434,0.888038765621015,3,3,2011-10-03,33.0,1.0,19.0,37.0,1,17.666666666666668,2.8716796248840124
12935.0,2011-12-07 17:25:00,2,7,2156.4499999999994,208.0,0.053047691915327724,0.9469523080846722,0.8717163988778373,0.8268298903340985,0.8818328657655359,3,3,2011-08-22,40.0,49.0,5.0,82.0,2,31.333333333333332,3.4446824936018943
12939.0,2011-10-06 14:33:00,64,8,11581.8,2251.0,0.5740882427952053,0.4259117572047947,0.8939046161693446,0.984952818158633,0.7682563971775908,2,3,2011-10-06,15.0,59.0,135.0,999.0,3,69.66666666666667,4.243721963296702
12948.0,2011-11-23 17:10:00,16,7,2053.7,936.0,0.23871461361897475,0.7612853863810253,0.8717163988778373,0.8153532262178016,0.8161183371588882,3,3,2011-10-26,15.0,41.0,5.0,28.0,0,20.333333333333332,3.0122615755052013
12949.0,2011-11-09 11:25:00,30,8,4143.020000000001,1503.0,0.38332058148431525,0.6166794185156848,0.8939046161693446,0.9296097934200459,0.8133979427016916,3,3,2011-08-17,16.0,76.0,39.0,83.0,2,43.666666666666664,3.7765850345330416
12951.0,2011-12-01 12:14:00,8,6,1042.0700000000002,560.0,0.1428207090028054,0.8571792909971946,0.8385615914307575,0.6495791889824024,0.7817733571367849,3,3,2011-06-29,10.0,31.0,44.0,165.0,3,28.333333333333332,3.3440389678222067
12955.0,2011-12-08 16:29:00,1,11,4734.259999999999,126.0,0.032134659525631215,0.9678653404743688,0.9334353481254782,0.9403213465952563,0.9472073450650345,3,3,2011-10-18,40.0,14.0,37.0,14.0,0,30.333333333333332,3.41224721784874
12957.0,2011-11-30 09:53:00,9,8,3979.0400000000022,621.0,0.15837796480489671,0.8416220351951033,0.8939046161693446,0.9257842387146136,0.8871036300263538,3,3,2011-10-03,4.0,115.0,18.0,46.0,1,45.666666666666664,3.821368637160015
12963.0,2011-12-01 12:55:00,8,8,1841.0299999999995,560.0,0.1428207090028054,0.8571792909971946,0.8939046161693446,0.7913797500637593,0.8474878857434328,3,3,2011-10-17,31.0,214.0,67.0,29.0,0,104.0,4.6443908991413725
12971.0,2011-12-06 12:20:00,3,86,10930.259999999998,292.0,0.07447079826574854,0.9255292017342515,0.9987248150981892,0.9836776332568222,0.9693105500297543,3,3,2011-10-30,11.0,14.0,2.0,4.0,0,9.0,2.1972245773362196
12980.0,2011-07-05 09:34:00,157,9,7092.06,3024.0,0.7712318286151492,0.22876817138485084,0.9094618719714359,0.9693955623565417,0.7025418685709428,2,3,2011-07-07,2.0,19.0,7.0,999.0,3,9.333333333333334,2.2335922215070942
12989.0,2011-12-06 15:28:00,3,15,6854.509999999997,292.0,0.07447079826574854,0.9255292017342515,0.9619994899260392,0.9673552665136445,0.9516279860579785,3,3,2011-10-17,13.0,14.0,8.0,32.0,1,11.666666666666666,2.456735772821304
12994.0,2011-12-05 15:43:00,4,3,902.2200000000001,378.0,0.09640397857689365,0.9035960214231064,0.6534047436878347,0.6085182351440959,0.721839666751679,2,3,2011-08-24,13.0,143.0,5.0,115.0,2,53.666666666666664,3.982792076316353
12997.0,2011-11-17 15:47:00,22,4,1197.94,1202.0,0.3065544503953073,0.6934455496046927,0.7429227237949503,0.6865595511349145,0.7076426081781859,2,3,2011-09-15,3.0,145.0,3.0,66.0,1,50.333333333333336,3.9186675481468147
13001.0,2011-12-05 14:51:00,4,13,9797.920000000013,378.0,0.09640397857689365,0.9035960214231064,0.9510328997704667,0.9793420045906657,0.9446569752614128,3,3,2011-07-04,26.0,33.0,22.0,135.0,2,27.0,3.295836866004329
13004.0,2011-11-28 11:27:00,11,18,5613.429999999999,749.0,0.19102269829125224,0.8089773017087478,0.9722009691405253,0.9540933435348126,0.9117572047946952,3,3,2011-10-27,20.0,14.0,37.0,27.0,0,23.666666666666668,3.164067588373206
13012.0,2011-11-30 13:05:00,9,8,1311.6200000000008,621.0,0.15837796480489671,0.8416220351951033,0.8939046161693446,0.709002805406784,0.8148431522570773,3,3,2011-09-22,70.0,31.0,33.0,54.0,1,44.666666666666664,3.7992275112828016
13013.0,2011-12-08 15:01:00,1,13,4786.990000000001,126.0,0.032134659525631215,0.9678653404743688,0.9510328997704667,0.9413414945167049,0.9534132449205135,3,3,2011-10-06,28.0,15.0,16.0,28.0,0,19.666666666666668,2.9789251552376097
13014.0,2011-11-29 12:27:00,10,10,3365.4300000000003,690.0,0.17597551644988524,0.8240244835501147,0.9211935730680949,0.9020657995409335,0.8824279520530477,3,3,2011-09-28,2.0,39.0,52.0,38.0,1,31.0,3.4339872044851463
13015.0,2011-10-17 13:19:00,53,5,3346.2800000000016,2053.0,0.5235909206834991,0.4764090793165009,0.7982657485335374,0.901300688599847,0.7253251721499617,2,3,2011-10-17,144.0,48.0,4.0,999.0,3,65.33333333333333,4.179502370562408
13018.0,2011-11-23 13:28:00,16,28,7272.749999999996,936.0,0.23871461361897475,0.7612853863810253,0.9895434838051518,0.969905636317266,0.9069115021678144,3,3,2011-10-06,8.0,13.0,7.0,33.0,1,9.333333333333334,2.2335922215070942
13021.0,2011-12-05 16:37:00,4,9,2584.3999999999996,378.0,0.09640397857689365,0.9035960214231064,0.9094618719714359,0.8607498087222647,0.8912692340389357,3,3,2011-09-30,87.0,9.0,49.0,32.0,1,48.333333333333336,3.8781214537524646
13026.0,2011-12-08 16:58:00,1,5,936.1499999999997,126.0,0.032134659525631215,0.9678653404743688,0.7982657485335374,0.6194848252996684,0.7952053047691915,3,3,2011-09-15,7.0,128.0,55.0,60.0,1,63.333333333333336,4.148411783492376
13027.0,2011-08-18 09:39:00,113,6,6912.0,2777.0,0.7082376944656975,0.2917623055343025,0.8385615914307575,0.9676103034940067,0.6993114001530222,2,3,2011-08-18,42.0,2.0,76.0,999.0,3,40.0,3.6888794541139363
13047.0,2011-11-08 12:06:00,31,10,3079.1000000000013,1549.0,0.39505228258097425,0.6049477174190258,0.9211935730680949,0.8890589135424637,0.8050667346765281,3,3,2011-10-24,10.0,57.0,4.0,25.0,0,23.666666666666668,3.164067588373206
13048.0,2011-11-25 13:23:00,14,4,1805.9099999999994,828.0,0.2111706197398623,0.7888293802601377,0.7429227237949503,0.7872991583779648,0.7730170874776844,2,3,2011-08-19,1.0,125.0,89.0,99.0,2,71.66666666666667,4.272025739459553
13050.0,2011-11-25 09:18:00,14,17,5684.610000000003,828.0,0.2111706197398623,0.7888293802601377,0.9691405253761796,0.9553685284366233,0.9044461446909802,3,3,2011-10-25,11.0,44.0,6.0,23.0,0,20.333333333333332,3.0122615755052013
13069.0,2011-12-09 08:39:00,0,24,3717.819999999998,28.0,0.00714103545014027,0.9928589645498598,0.9836776332568222,0.9166029074215761,0.964379835076086,3,3,2011-10-17,46.0,20.0,8.0,39.0,1,24.666666666666668,3.20545280453606
13078.0,2011-12-06 15:36:00,3,26,12432.279999999997,292.0,0.07447079826574854,0.9255292017342515,0.9872481509818923,0.9864830400408059,0.9664201309189832,3,3,2011-10-19,7.0,2.0,4.0,18.0,0,4.333333333333333,1.466337068793427
13081.0,2011-11-28 10:54:00,11,11,27964.480000000047,749.0,0.19102269829125224,0.8089773017087478,0.9334353481254782,0.9941341494516704,0.9121822664286322,3,3,2011-08-02,14.0,61.0,13.0,107.0,2,29.333333333333332,3.378724525810097
13082.0,2011-08-05 16:16:00,126,9,3595.4800000000005,2846.0,0.7258352461106861,0.27416475388931394,0.9094618719714359,0.9122672787554196,0.6986313015387231,2,3,2011-08-05,31.0,19.0,58.0,999.0,3,36.0,3.58351893845611
13089.0,2011-12-07 09:02:00,2,97,57385.880000000114,208.0,0.053047691915327724,0.9469523080846722,0.9994899260392757,0.9984697781178271,0.981637337413925,3,3,2011-10-30,2.0,9.0,2.0,8.0,0,4.333333333333333,1.466337068793427
13090.0,2011-12-01 12:39:00,8,14,8689.390000000003,560.0,0.1428207090028054,0.8571792909971946,0.9561336393777098,0.976536597806682,0.9299498427271954,3,3,2011-10-17,10.0,1.0,48.0,22.0,0,19.666666666666668,2.9789251552376097
13094.0,2011-11-18 14:07:00,21,12,1708.8600000000006,1151.0,0.29354756439683755,0.7064524356031625,0.9438918643203265,0.7745473093598572,0.8082972030944487,3,3,2011-09-20,49.0,27.0,26.0,58.0,1,34.0,3.5263605246161616
13097.0,2011-11-07 10:43:00,32,10,5893.319999999993,1580.0,0.40295842897220097,0.597041571027799,0.9211935730680949,0.958173935220607,0.8254696931055004,3,3,2011-09-23,45.0,16.0,35.0,44.0,1,32.0,3.4657359027997265
13098.0,2011-12-08 14:14:00,1,28,28658.880000000012,126.0,0.032134659525631215,0.9678653404743688,0.9895434838051518,0.9943891864320327,0.9839326702371843,3,3,2011-10-27,3.0,14.0,27.0,14.0,0,14.666666666666666,2.6855773452501515
13102.0,2011-12-08 12:52:00,1,24,6336.290000000001,126.0,0.032134659525631215,0.9678653404743688,0.9836776332568222,0.9617444529456771,0.9710958088922893,3,3,2011-10-28,39.0,52.0,21.0,19.0,0,37.333333333333336,3.619886582626985
13104.0,2011-12-06 13:10:00,3,6,1098.48,292.0,0.07447079826574854,0.9255292017342515,0.8385615914307575,0.6648814078041316,0.8096574003230469,3,3,2011-10-24,39.0,48.0,134.0,43.0,1,73.66666666666667,4.299550412849643
13107.0,2011-10-26 14:52:00,44,4,1524.0700000000004,1853.0,0.4725835246110686,0.5274164753889314,0.7429227237949503,0.7492986483040041,0.6732126158292951,2,3,2011-10-26,41.0,90.0,154.0,999.0,3,95.0,4.553876891600541
13110.0,2011-11-08 14:30:00,31,7,1452.8700000000006,1549.0,0.39505228258097425,0.6049477174190258,0.8717163988778373,0.7368018362662586,0.7378219841877072,2,3,2011-10-17,84.0,120.0,26.0,21.0,0,76.66666666666667,4.339467020255086
13113.0,2011-12-09 12:49:00,0,24,10510.000000000007,28.0,0.00714103545014027,0.9928589645498598,0.9836776332568222,0.9821474113746493,0.9862280030604437,3,3,2011-10-30,20.0,1.0,52.0,25.0,0,24.333333333333332,3.1918471524802814
13115.0,2011-11-28 12:38:00,11,4,2205.6300000000006,749.0,0.19102269829125224,0.8089773017087478,0.7429227237949503,0.8321856669217036,0.7946952308084673,3,3,2011-10-19,5.0,2.0,14.0,45.0,1,7.0,1.9459101490553132
13117.0,2011-11-18 12:02:00,21,8,984.9099999999996,1151.0,0.29354756439683755,0.7064524356031625,0.8939046161693446,0.6332568222392246,0.7445379580039105,2,3,2011-08-10,96.0,21.0,39.0,100.0,2,52.0,3.9512437185814275
13126.0,2011-12-05 10:00:00,4,8,2056.29,378.0,0.09640397857689365,0.9035960214231064,0.8939046161693446,0.8158633001785259,0.8711213125903257,3,3,2011-10-26,28.0,181.0,21.0,39.0,1,76.66666666666667,4.339467020255086
13136.0,2011-10-14 13:41:00,56,5,2545.3800000000006,2082.0,0.5309869931140015,0.46901300688599845,0.7982657485335374,0.8584544758990054,0.708577743772847,2,3,2011-10-20,6.0,29.0,2.0,999.0,3,12.333333333333334,2.512305623976115
13137.0,2011-11-29 12:09:00,10,8,3605.0799999999995,690.0,0.17597551644988524,0.8240244835501147,0.8939046161693446,0.9127773527161438,0.8769021508118677,3,3,2011-10-30,51.0,1.0,11.0,11.0,0,21.0,3.044522437723423
13138.0,2011-11-17 16:51:00,22,6,962.3900000000001,1202.0,0.3065544503953073,0.6934455496046927,0.8385615914307575,0.6261157867890844,0.7193743092748449,2,3,2011-10-24,34.0,53.0,107.0,24.0,0,64.66666666666667,4.169245870395218
13139.0,2011-11-23 13:54:00,16,7,5055.790000000004,936.0,0.23871461361897475,0.7612853863810253,0.8717163988778373,0.9459321601632237,0.8596446484740287,3,3,2011-09-28,37.0,106.0,44.0,39.0,1,62.333333333333336,4.132496328186477
13141.0,2011-09-16 09:54:00,84,5,2385.7999999999993,2547.0,0.6495791889824024,0.3504208110175976,0.7982657485335374,0.8472328487630707,0.6653064694380686,2,3,2011-09-16,130.0,20.0,77.0,999.0,3,75.66666666666667,4.326337728813293
13145.0,2011-10-31 12:45:00,39,4,614.77,1744.0,0.44478449375159396,0.5552155062484061,0.7429227237949503,0.4891609283346085,0.5957663861259883,2,3,2011-10-31,47.0,5.0,36.0,999.0,3,29.333333333333332,3.378724525810097
13148.0,2011-11-10 15:23:00,29,12,3348.4799999999996,1465.0,0.3736291762305534,0.6263708237694465,0.9438918643203265,0.9015557255802091,0.8239394712233273,3,3,2011-08-24,26.0,26.0,20.0,104.0,2,24.0,3.1780538303479458
13157.0,2011-10-21 13:50:00,49,4,1721.5699999999993,1933.0,0.4929864830400408,0.5070135169599592,0.7429227237949503,0.7755674572813058,0.675167899345405,2,3,2011-10-21,92.0,94.0,6.0,999.0,3,64.0,4.1588830833596715
13159.0,2011-12-01 11:20:00,8,4,1379.7500000000007,560.0,0.1428207090028054,0.8571792909971946,0.7429227237949503,0.7214996174445295,0.7738672107455581,2,3,2011-10-20,55.0,1.0,9.0,41.0,1,21.666666666666668,3.0757749812275277
13178.0,2011-11-13 16:14:00,26,11,5725.470000000003,1383.0,0.3527161438408569,0.6472838561591431,0.9334353481254782,0.9556235654169855,0.8454475899005356,3,3,2011-09-27,60.0,15.0,23.0,37.0,1,32.666666666666664,3.4863551900024623
13183.0,2011-12-02 10:30:00,7,9,3957.7800000000016,485.0,0.12369293547564397,0.876307064524356,0.9094618719714359,0.924764090793165,0.9035110090963189,3,3,2011-09-14,15.0,34.0,22.0,49.0,1,23.666666666666668,3.164067588373206
13184.0,2011-11-25 12:02:00,14,10,1648.7900000000009,828.0,0.2111706197398623,0.7888293802601377,0.9211935730680949,0.7656210150471818,0.8252146561251381,3,3,2011-08-01,17.0,4.0,33.0,116.0,2,18.0,2.8903717578961645
13186.0,2011-10-31 11:40:00,39,3,1539.6900000000003,1744.0,0.44478449375159396,0.5552155062484061,0.6534047436878347,0.7515939811272635,0.6534047436878347,2,3,2011-10-31,54.0,27.0,3.0,999.0,3,28.0,3.332204510175204
13198.0,2011-11-29 15:17:00,10,6,3384.0899999999974,690.0,0.17597551644988524,0.8240244835501147,0.8385615914307575,0.9028309104820199,0.8551389951542974,3,3,2011-10-07,57.0,36.0,93.0,110.0,2,62.0,4.127134385045092
13199.0,2011-12-06 12:30:00,3,38,9803.960000000003,292.0,0.07447079826574854,0.9255292017342515,0.9943891864320327,0.9795970415710278,0.9665051432457706,3,3,2011-10-28,8.0,14.0,28.0,10.0,0,16.666666666666668,2.8134107167600364
13208.0,2011-10-12 09:54:00,58,6,1205.8999999999999,2131.0,0.543483805151747,0.456516194848253,0.8385615914307575,0.6885998469778117,0.661225877752274,2,3,2011-10-12,1.0,96.0,51.0,999.0,3,49.333333333333336,3.8985999850960056
13209.0,2011-11-09 13:54:00,30,8,5820.16,1503.0,0.38332058148431525,0.6166794185156848,0.8939046161693446,0.9574088242795206,0.8226642863215167,3,3,2011-08-24,21.0,15.0,77.0,98.0,2,37.666666666666664,3.628775530044231
